key,namespace_l2,locale_count,sample_value,locales
crm.contentCal.catalogSync.contentCal.monthNov,crm.contentCal,12,November,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.monthDec,crm.contentCal,12,December,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.catalogSync.contentCal.guideAiName,crm.contentCal,12,AI Analysis,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.tabPipelineDesc,crm.contentCal,12,Data collection & processing flow,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.adDesc,crm.contentCal,12,"Campaign & performance data schema for Meta Ads, Google Ads, and other ad platfo","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.marketDesc,crm.contentCal,12,"Order, settlement, and return schema for Coupang, Naver SmartStore, and other ma","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ugcDesc,crm.contentCal,12,"Influencer collaboration and content performance schema for YouTube, Instagram, ","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeAdApiDesc,crm.contentCal,12,OAuth2-based auto-collection every 15min with rate-limit compliance and retry lo,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeMarketFileDesc,crm.contentCal,12,S3/SQS-based daily batch collection with Webhook real-time notifications.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeUgcCrawlDesc,crm.contentCal,12,Platform-specific snapshot collection. Cache TTL 1 hour.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeFieldMapDesc,crm.contentCal,12,Unified field names across platforms with FX conversion.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeCreatorUnifyDesc,crm.contentCal,12,Deduplication and fuzzy matching for creator ID unification.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeDQDesc,crm.contentCal,12,"NULL checks, anomaly detection, and data integrity validation.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeStreamAggDesc,crm.contentCal,12,Kafka Streams-based real-time aggregation every 1min with Redis cache.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeBatchAggDesc,crm.contentCal,12,Airflow-scheduled BigQuery/Parquet large-scale batch processing.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeDerivedMetricsDesc,crm.contentCal,12,"Auto-calculation of ROAS, CTR, and other derived metrics. SLA 6h.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeAnomalyAlertDesc,crm.contentCal,12,"Instant anomaly pattern alerts via Slack, in-app, and email.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.pipeBudgetReallocDesc,crm.contentCal,12,Simulation-based P1 priority budget optimization recommendations.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleROAS2Action,crm.contentCal,12,Auto-pause campaign and notify admin immediately,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleROAS3Action,crm.contentCal,12,Reduce budget 30% and recommend creative refresh,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleReturn12Action,crm.contentCal,12,Request SKU quality check and product page review,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleOverpayAction,crm.contentCal,12,Auto file dispute and log audit trail,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD30Action,crm.contentCal,12,Send renewal notification email,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleWhitelistD0Action,crm.contentCal,12,Immediate block and all-channel alert,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleCreatorROI10Action,crm.contentCal,12,Auto-recommend contract renewal with incentive,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.ruleHighViewLowOrderAction,crm.contentCal,12,Recommend content/landing optimization,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.guideSecAd,crm.contentCal,12,"Defines campaign hierarchy, targeting, and performance metric fields for Ad doma","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.guideSecMarket,crm.contentCal,12,"Defines order, settlement, and return fields for Market domain.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.guideSecUgc,crm.contentCal,12,"Defines creator, contract, and content performance fields for UGC domain.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ds.noConnectedPlatforms,crm.contentCal,12,No connected platforms. Register API keys in Integration Hub.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.platformPopup,crm.contentCal,12,Web Popup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.journey.platformKakao,crm.contentCal,12,Kakao Channel,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.waterfallDesc,crm.contentCal,12,Visualizes the flow from revenue to operating profit by deducting costs step by ,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.unitPnlDesc,crm.contentCal,12,Analyze unit P&L by channel and product. Channel-specific fees are automatically,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.channelBreakdownDesc,crm.contentCal,12,Fee rates from registered Integration Hub channels are automatically applied.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.noAnomaliesDesc,crm.contentCal,12,All metrics are within normal range.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.actionDesc,crm.contentCal,12,AI automatically suggests profit improvement actions based on anomaly detection ,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.noActionsDesc,crm.contentCal,12,No anomalies detected. No actions required at this time.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.forecastDesc,crm.contentCal,12,"Simulate future P&L by adjusting growth rate, ad ratio, fees, and return rate.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.securityDesc,crm.contentCal,12,Malicious input detected and blocked.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideSecOverview,crm.contentCal,12,View waterfall chart from revenue to operating profit and key KPIs at a glance.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideSecUnit,crm.contentCal,12,"Compare revenue, ad spend, fees, and net profit by channel in table format.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideSecAnomaly,crm.contentCal,12,"AI auto-detects anomalies like ROAS drops, return spikes, and coupon abuse.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideSecAction,crm.contentCal,12,AI auto-suggests profit improvement action plans based on anomaly detection.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideSecForecast,crm.contentCal,12,"Simulate future P&L by adjusting growth, ad spend, and fee parameters.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reportBuilder.tabCanvas,crm.contentCal,12,Report Canvas,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reportBuilder.widgetsCount,crm.contentCal,12,widgets,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reportBuilder.kpiRoas,crm.contentCal,12,Avg ROAS,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reportBuilder.tplRevenue,crm.contentCal,12,Revenue Report,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.heroDesc,crm.contentCal,12,"Register API keys for sales, advertising, and analytics channels.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.helpSecurityDesc,crm.contentCal,12,All API keys are encrypted with AES-256.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.helpConnTestDesc,crm.contentCal,12,Verify API key validity instantly.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.scDesc,crm.contentCal,12,"AI automates API key scanning, integration, and application.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.scOAuthDesc,crm.contentCal,12,This channel requires OAuth. Click below to authenticate.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.scApplyFormDesc,crm.contentCal,12,Fill in the API key application form.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.scApiDesc,crm.contentCal,12,Register an existing API key directly.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.scAutoGuideDesc,crm.contentCal,12,SmartConnect scans and connects channels automatically.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.dwDesc,crm.contentCal,12,Manage data warehouse integrations.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.dwArchDesc,crm.contentCal,12,Manage data pipeline architecture.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.bulkDesc,crm.contentCal,12,Register API keys in bulk via CSV/JSON.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.efDesc,crm.contentCal,12,Monitor channel activity and API events in real-time.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.efGuide1,crm.contentCal,12,Events appear automatically after channel integration.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.efInfo1,crm.contentCal,12,Real-time channel activity monitoring.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.efInfo2,crm.contentCal,12,Delivers channel event notifications in real-time.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.memberDesc,crm.contentCal,12,Apply for all channel API keys at once.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.channelSpecificDesc,crm.contentCal,12,Enter additional info for each channel.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.docUploadDesc,crm.contentCal,12,Upload documents for API key issuance.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.docNote,crm.contentCal,12,Documents are stored with AES-256 encryption.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.memberAgreeTos,crm.contentCal,12,I agree to Terms of Service (Required),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.memberAgreeData,crm.contentCal,12,I agree to data collection (Required),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.agreeDelegate,crm.contentCal,12,I agree to delegation (Optional),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.memberNote,crm.contentCal,12,API keys issued within 1-3 business days.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.guideSecDomestic,crm.contentCal,12,Manage domestic marketplace API keys.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.secLockDesc,crm.contentCal,12,Module locked due to abnormal access.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.globalAdsDesc,crm.contentCal,12,Manage global ad platform API keys.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.globalCommerceDesc,crm.contentCal,12,Manage global commerce API keys.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.domesticDesc,crm.contentCal,12,Manage domestic marketplace API keys.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.ihub.closedMallDesc,crm.contentCal,12,Manage welfare/closed mall API keys.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.caseStudy.ctaDesc,crm.contentCal,12,"From AI marketing automation to commerce & logistics integration, try it free fo","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.caseStudy.noChannelsDesc,crm.contentCal,12,Register API keys in the Integration Hub and channels will appear automatically.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.caseStudy.connectedChannelsDesc,crm.contentCal,12,Channels with registered API keys in the Integration Hub are displayed automatic,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.devHub.noWebhooksDesc,crm.contentCal,12,Register a webhook to receive event notifications. You can receive real-time not,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.devHub.authTitle,crm.contentCal,12,API Authentication (JWT Bearer Token),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.devHub.authComment,crm.contentCal,12,Include in header for all authenticated APIs,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.devHub.goIntegrationHub,crm.contentCal,12,Manage API Keys in Integration Hub,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.devHub.sdkTitle,crm.contentCal,12,SDK & External Integration Guide,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.root_pageTitle_webPopup,crm.contentCal,12,Web Popup Manager,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
ruleEnginePage.operations.budget,ruleEnginePage.operations,1,予算,ja
ruleEnginePage.operations.ai_regenerate,ruleEnginePage.operations,1,再生成,ja
ruleEnginePage.marketing.grossRevenue,ruleEnginePage.marketing,1,総売上,ja
ruleEnginePage.marketing.adSpend,ruleEnginePage.marketing,1,広告費,ja
ruleEnginePage.marketing.netROAS,ruleEnginePage.marketing,1,純ROAS,ja
ruleEnginePage.marketing.totalOrders,ruleEnginePage.marketing,1,総注文数,ja
ruleEnginePage.marketing.changeRole,ruleEnginePage.marketing,1,役割変更,ja
ruleEnginePage.marketing.gf4Title,ruleEnginePage.marketing,1,月間予算設定,ja
ruleEnginePage.marketing.gf11Title,ruleEnginePage.marketing,1,承認提出,ja
ruleEnginePage.marketing.gf13Title,ruleEnginePage.marketing,1,AI自動最適化,ja
ruleEnginePage.marketing.csTabCreateNew,ruleEnginePage.marketing,1,新規作成,ja
ruleEnginePage.marketing.csKpiTopCtr,ruleEnginePage.marketing,1,最高CTR,ja
ruleEnginePage.marketing.csFilterAll,ruleEnginePage.marketing,1,全体,ja
ruleEnginePage.marketing.csStatusApproved,ruleEnginePage.marketing,1,承認,ja
ruleEnginePage.marketing.csStatusReview,ruleEnginePage.marketing,1,審査中,ja
ruleEnginePage.marketing.csStatusActive,ruleEnginePage.marketing,1,有効,ja
ruleEnginePage.marketing.csConv,ruleEnginePage.marketing,1,転換,ja
ruleEnginePage.marketing.csTypeVideo,ruleEnginePage.marketing,1,動画広告,ja
ruleEnginePage.marketing.csPerfAvgCtr,ruleEnginePage.marketing,1,平均CTR,ja
ruleEnginePage.marketing.csPerfAvgConv,ruleEnginePage.marketing,1,平均転換率,ja
ruleEnginePage.marketing.csPerfTotalConv,ruleEnginePage.marketing,1,総転換数,ja
ruleEnginePage.marketing.csColName,ruleEnginePage.marketing,1,素材名,ja
ruleEnginePage.marketing.csColStatus,ruleEnginePage.marketing,1,状態,ja
ruleEnginePage.marketing.csAiOptTitle,ruleEnginePage.marketing,1,AI素材最適化提案,ja
ruleEnginePage.marketing.csUnitCount,ruleEnginePage.marketing,1,件,ja
ruleEnginePage.marketing.csFmtVideo,ruleEnginePage.marketing,1,動画,ja
ruleEnginePage.marketing.metSpend,ruleEnginePage.marketing,1,支出,ja
ruleEnginePage.marketing.leftAxis,ruleEnginePage.marketing,1,(左軸),ja
ruleEnginePage.marketing.rightAxis,ruleEnginePage.marketing,1,(右軸),ja
ruleEnginePage.marketing.tabOverview,ruleEnginePage.marketing,1,成果概要,ja
ruleEnginePage.marketing.pageSub,ruleEnginePage.marketing,1,AI統合分析 - 広告成果指標管理,ja
ruleEnginePage.marketing.bgSummaryBudget,ruleEnginePage.marketing,1,配分予算,ja
ruleEnginePage.marketing.bgSummaryActual,ruleEnginePage.marketing,1,実績支出,ja
ruleEnginePage.marketing.bgSummaryProfit,ruleEnginePage.marketing,1,残高,ja
ruleEnginePage.marketing.bgAchievePct,ruleEnginePage.marketing,1,達成率,ja
ruleEnginePage.marketing.bgBurnRateLabel,ruleEnginePage.marketing,1,消化率,ja
ruleEnginePage.marketing.bgKpiActualVsBudget,ruleEnginePage.marketing,1,月次実績vs予算,ja
ruleEnginePage.marketing.bgBarActualSpend,ruleEnginePage.marketing,1,実績,ja
ruleEnginePage.marketing.bgBarSetBudget,ruleEnginePage.marketing,1,予算,ja
ruleEnginePage.marketing.bgColImpr,ruleEnginePage.marketing,1,表示回数,ja
ruleEnginePage.marketing.bgColBudget,ruleEnginePage.marketing,1,予算,ja
ruleEnginePage.marketing.bgColSpend,ruleEnginePage.marketing,1,支出,ja
ruleEnginePage.marketing.bgColProfit,ruleEnginePage.marketing,1,利益,ja
ruleEnginePage.marketing.bgCampaignCount,ruleEnginePage.marketing,1,件,ja
ruleEnginePage.marketing.bgTabOverview,ruleEnginePage.marketing,1,予算概要,ja
ruleEnginePage.marketing.bgTabPnl,ruleEnginePage.marketing,1,P&L連携,ja
ruleEnginePage.marketing.bgSecuritySafe,ruleEnginePage.marketing,1,安全,ja
ruleEnginePage.marketing.bgSecurityAlert,ruleEnginePage.marketing,1,脅威検出,ja
ruleEnginePage.marketing.bgPacingAllocated,ruleEnginePage.marketing,1,配分合計,ja
ruleEnginePage.marketing.bgPacingSpent,ruleEnginePage.marketing,1,支出合計,ja
ruleEnginePage.marketing.bgPacingRemaining,ruleEnginePage.marketing,1,残高合計,ja
ruleEnginePage.marketing.bgPacingAllocLabel,ruleEnginePage.marketing,1,配分,ja
ruleEnginePage.marketing.bgPacingSpentLabel,ruleEnginePage.marketing,1,実績,ja
ruleEnginePage.marketing.bgPacingColAlloc,ruleEnginePage.marketing,1,配分,ja
ruleEnginePage.marketing.bgPacingColSpend,ruleEnginePage.marketing,1,支出,ja
ruleEnginePage.marketing.bgPacingColRemaining,ruleEnginePage.marketing,1,残高,ja
ruleEnginePage.marketing.bgPacingColBurn,ruleEnginePage.marketing,1,消化率,ja
ruleEnginePage.marketing.bgPacingColStatus,ruleEnginePage.marketing,1,状態,ja
ruleEnginePage.marketing.bgPaceOnTrack,ruleEnginePage.marketing,1,正常,ja
ruleEnginePage.marketing.bgPaceOverspend,ruleEnginePage.marketing,1,超過,ja
ruleEnginePage.marketing.bgPaceUnderspend,ruleEnginePage.marketing,1,未達,ja
ruleEnginePage.marketing.bgPnlRevenue,ruleEnginePage.marketing,1,売上,ja
ruleEnginePage.marketing.bgPnlCogs,ruleEnginePage.marketing,1,原価,ja
ruleEnginePage.marketing.bgPnlGross,ruleEnginePage.marketing,1,粗利,ja
ruleEnginePage.marketing.bgPnlAdSpend,ruleEnginePage.marketing,1,広告費,ja
ruleEnginePage.marketing.bgPnlPlatformFee,ruleEnginePage.marketing,1,手数料,ja
ruleEnginePage.marketing.bgPnlOperating,ruleEnginePage.marketing,1,営業利益,ja
ruleEnginePage.marketing.bgPnlNetMargin,ruleEnginePage.marketing,1,純利益率,ja
ruleEnginePage.marketing.bgPnlBlendedRoas,ruleEnginePage.marketing,1,統合ROAS,ja
ruleEnginePage.marketing.bgPnlAdRevenue,ruleEnginePage.marketing,1,広告売上,ja
ruleEnginePage.marketing.setBudget,ruleEnginePage.marketing,1,設定予算：,ja
ruleEnginePage.marketing.perMonth,ruleEnginePage.marketing,1,/ 月,ja
ruleEnginePage.marketing.kpiRoas,ruleEnginePage.marketing,1,予想ROAS,ja
ruleEnginePage.marketing.reject,ruleEnginePage.marketing,1,❌ 却下,ja
ruleEnginePage.marketing.pause,ruleEnginePage.marketing,1,⏸ 一時停止,ja
ruleEnginePage.marketing.resume,ruleEnginePage.marketing,1,▶ 再開,ja
ruleEnginePage.marketing.viewDetail,ruleEnginePage.marketing,1,📊 詳細表示,ja
ruleEnginePage.marketing.budget,ruleEnginePage.marketing,1,予算,ja
ruleEnginePage.marketing.period,ruleEnginePage.marketing,1,期間,ja
ruleEnginePage.marketing.estRoas,ruleEnginePage.marketing,1,予想ROAS,ja
ruleEnginePage.marketing.minBudget,ruleEnginePage.marketing,1,最低,ja
ruleEnginePage.marketing.cat_overseas_ship,ruleEnginePage.marketing,1,国際特送配送代行,ja
ruleEnginePage.marketing.cat_overseas_buy,ruleEnginePage.marketing,1,購入代行,ja
ruleEnginePage.marketing.tag_perfume,ruleEnginePage.marketing,1,香水,ja
ruleEnginePage.marketing.tag_cleaning,ruleEnginePage.marketing,1,清掃,ja
ruleEnginePage.marketing.tag_small,ruleEnginePage.marketing,1,小物,ja
ruleEnginePage.marketing.tag_health,ruleEnginePage.marketing,1,健康食品,ja
ruleEnginePage.marketing.tag_processed,ruleEnginePage.marketing,1,加工食品,ja
ruleEnginePage.marketing.tag_appliance,ruleEnginePage.marketing,1,家電,ja
ruleEnginePage.marketing.tag_proxy_ship,ruleEnginePage.marketing,1,代行配送,ja
ruleEnginePage.marketing.tag_overseas_delivery,ruleEnginePage.marketing,1,海外配送,ja
ruleEnginePage.marketing.tag_customs,ruleEnginePage.marketing,1,通関,ja
ruleEnginePage.marketing.tag_us_direct,ruleEnginePage.marketing,1,米国直輸入,ja
ruleEnginePage.marketing.tag_jp_direct,ruleEnginePage.marketing,1,日本直輸入,ja
ruleEnginePage.marketing.tag_cn_direct,ruleEnginePage.marketing,1,中国直輸入,ja
ruleEnginePage.marketing.tag_flight,ruleEnginePage.marketing,1,航空券,ja
ruleEnginePage.marketing.ch_naver,ruleEnginePage.marketing,1,Naver広告,ja
ruleEnginePage.marketing.ch_kakao,ruleEnginePage.marketing,1,Kakao広告,ja
ruleEnginePage.marketing.ch_coupang_ads,ruleEnginePage.marketing,1,Coupang広告,ja
ruleEnginePage.marketing.sc_11st,ruleEnginePage.marketing,1,11番街,ja
ruleEnginePage.marketing.activeBadge,ruleEnginePage.marketing,1,🟢 運用中,ja
ruleEnginePage.marketing.period_monthly,ruleEnginePage.marketing,1,月間,ja
ruleEnginePage.marketing.period_quarterly,ruleEnginePage.marketing,1,四半期,ja
ruleEnginePage.marketing.period_halfyear,ruleEnginePage.marketing,1,半期,ja
ruleEnginePage.marketing.creativeSyncDesc3,ruleEnginePage.marketing,1,自動連携,ja
ruleEnginePage.marketing.cpmApprox,ruleEnginePage.marketing,1,CPM約,ja
ruleEnginePage.marketing.submitApprovalBtn,ruleEnginePage.marketing,1,📋 承認提出,ja
ruleEnginePage.marketing.tabAdStatus,ruleEnginePage.marketing,1,媒体別詳細,ja
ruleEnginePage.marketing.connected,ruleEnginePage.marketing,1,連携済,ja
ruleEnginePage.marketing.kpiCompare,ruleEnginePage.marketing,1,KPI比較,ja
ruleEnginePage.marketing.guideTabStatusName,ruleEnginePage.marketing,1,媒体別詳細,ja
ruleEnginePage.marketing.guideTabCompareName,ruleEnginePage.marketing,1,比較分析,ja
ruleEnginePage.marketing.bgTabForecast,ruleEnginePage.marketing,1,消化予測,ja
ruleEnginePage.marketing.bgForecastDaily,ruleEnginePage.marketing,1,日平均消化,ja
ruleEnginePage.marketing.bgForecastProjected,ruleEnginePage.marketing,1,月末予測,ja
ruleEnginePage.marketing.bgForecastOverUnder,ruleEnginePage.marketing,1,差異,ja
ruleEnginePage.marketing.bgForecastBurn,ruleEnginePage.marketing,1,予測消化率,ja
ruleEnginePage.marketing.bgForecastActualLine,ruleEnginePage.marketing,1,実績消化,ja
ruleEnginePage.marketing.bgForecastProjLine,ruleEnginePage.marketing,1,予測消化,ja
ruleEnginePage.marketing.bgForecastSummary,ruleEnginePage.marketing,1,予測要約,ja
ruleEnginePage.marketing.bgGuideStep1Title,ruleEnginePage.marketing,1,概要確認,ja
